,crawled_at,address,estado,city,area,rooms,bathrooms,garage,condo,price_rent
11857,2022-06-23 21:59:00,"Rua Barão de Ubá - Bela Vista, Porto Alegre - RS",RS,porto-alegre,50.0,1.0,1.0,0.0,250.0,1100.0
11858,2022-06-23 21:59:00,"Rua Jari, 359 - Passo da Areia, Porto Alegre - RS",RS,porto-alegre,107.0,3.0,3.0,2.0,560.0,3800.0
11859,2022-06-23 21:59:00,"Rua Demétrio Ribeiro, 1059 - Centro Histórico, Porto Alegre - RS",RS,porto-alegre,49.0,1.0,1.0,0.0,200.0,1000.0
11860,2022-06-23 21:59:00,"Avenida Veiga - Cel. Aparício Borges, Porto Alegre - RS",RS,porto-alegre,120.0,3.0,1.0,1.0,150.0,1800.0
11861,2022-06-23 21:59:00,"Avenida Independência - Independência, Porto Alegre - RS",RS,porto-alegre,30.0,1.0,1.0,0.0,1.0,1100.0
11862,2022-06-23 21:59:00,"Rua Walton Pontes Carpes, 39 - Vila Nova, Porto Alegre - RS",RS,porto-alegre,59.0,2.0,2.0,1.0,290.0,2100.0
11863,2022-06-23 21:59:00,"Rua José de Alencar, 1617 - Menino Deus, Porto Alegre - RS",RS,porto-alegre,70.0,2.0,1.0,0.0,300.0,890.0
11864,2022-06-23 21:59:00,"Avenida Loureiro da Silva - Cidade Baixa, Porto Alegre - RS",RS,porto-alegre,51.0,1.0,1.0,0.0,350.0,2900.0
11865,2022-06-23 21:59:00,"Avenida Cambaí - Passo da Areia, Porto Alegre - RS",RS,porto-alegre,46.0,1.0,1.0,0.0,150.0,750.0
11866,2022-06-23 21:59:00,"Rua Fernando Cortez, 116 - Cristo Redentor, Porto Alegre - RS",RS,porto-alegre,80.0,3.0,2.0,2.0,600.0,2500.0
11867,2022-06-23 21:59:00,"Rua Felizardo Furtado - Petrópolis, Porto Alegre - RS",RS,porto-alegre,84.0,3.0,2.0,1.0,350.0,2500.0
11868,2022-06-23 21:59:00,"Centro Histórico, Porto Alegre - RS",RS,porto-alegre,50.0,1.0,1.0,0.0,290.0,1350.0
11869,2022-06-23 21:59:00,"Avenida Andaraí, 675 - Passo da Areia, Porto Alegre - RS",RS,porto-alegre,62.0,2.0,1.0,2.0,600.0,1980.0
11870,2022-06-23 21:59:00,"Bom Fim, Porto Alegre - RS",RS,porto-alegre,47.0,1.0,1.0,1.0,315.0,1900.0
11871,2022-06-23 21:59:00,"Rua dos Andradas, 531 - Centro Histórico, Porto Alegre - RS",RS,porto-alegre,34.0,1.0,1.0,0.0,185.0,800.0
